reviewerID,reviewerName,review_count,avg_rating,rating_std,min_rating,max_rating,avg_text_length,text_length_std,min_text_length,max_text_length,verified_count,verified_ratio,all_reviews_keywords,top_category,top_category_count,top_style_colors,top_style_sizes,top_style_color_count,top_style_size_count,content_vector,user_idx,dominant_color,dominant_size,interaction_degree,pca_3d_x,pca_3d_y,pca_3d_z
A233ZV9VS0CE4G,Tosha,5,3.6,1.140175425099138,2.0,5.0,146.2,141.3566411598691,26,380,5,1.0,however like body shape your butt look shows looks sexy strectch conform almost any ran,FIYOTE,1,['red'],"['s', 'plus size']",1,2,"[ 0.09391576  0.03428109  0.09337768 -0.14371057  0.04308398  0.0501907
  0.02343101  0.05261918 -0.01173807  0.08467587  0.03931002  0.10097576
 -0.01044665 -0.08192202 -0.03018712 -0.0308772   0.03512352 -0.02962457
  0.11990243 -0.10908402 -0.00920044  0.03428809 -0.01143786 -0.06536035
  0.02644431  0.03483414  0.03206472  0.02679736 -0.00741704  0.04089397
  0.01129809 -0.03817834  0.01966862  0.04928617  0.03624905 -0.01753007
  0.00528124 -0.01269091 -0.00190118  0.03381657 -0.01994432 -0.02035234
  0.00324794  0.02115812 -0.0221675  -0.00018162 -0.03529142  0.02375518
  0.00590532 -0.05161681 -0.04551852  0.02719337  0.0225108  -0.02133168
 -0.04406265 -0.01068925 -0.00916688 -0.01768254 -0.02597024  0.00860817
 -0.0361207   0.01357872 -0.00404621  0.02854484]",340,red,s,5,0.9762819,-0.07131277,-0.18959156
A23D2WSMTTIYXT,A. Gloznek,5,4.0,0.7071067811865476,3.0,5.0,198.2,125.75054671849344,113,419,3,0.6,pretty nice good loved price colors arrived well packaged shirt fit gave stars seller time,buyinhouse,2,"['black', 'green', 'white']","['m', 's', 'xl']",3,3,"[ 0.11182958 -0.13741586  0.05275482 -0.17564365  0.09104504 -0.06832136
  0.10748559 -0.04285998  0.01433433 -0.11078768  0.03309083 -0.13407457
  0.06587888  0.12817162 -0.08122527 -0.03605197 -0.02299407  0.05917008
 -0.06101609 -0.00030961 -0.07425801  0.03006403  0.06452175  0.08721446
  0.00176695  0.01065933 -0.03640133 -0.04326952  0.01645943 -0.00139159
  0.0139196  -0.05684827 -0.0139781  -0.00145852 -0.04944513 -0.05748296
 -0.0324786  -0.00633132  0.00140278  0.02008388  0.0021704  -0.00625998
  0.01914634 -0.01488701 -0.02162172  0.00280452 -0.01185386 -0.02948825
 -0.02840861  0.02477347  0.01265989 -0.00716651 -0.01948039  0.00725715
  0.05768866 -0.01549087 -0.00641297 -0.00318661  0.03887192  0.00228465
  0.01795144 -0.01479435 -0.0179309   0.00936204]",341,black,m,5,1.0186555,-0.23318335,0.08130532
A23EG9TP6NVYMY,amanda,5,4.6,0.5477225575051662,4.0,5.0,146.8,50.53909377897471,71,193,4,0.8,color cute sweater another little necklace good quality price shirt looks like happy came quickly,amtonseeshop,1,"['blue', 'white']",['s'],2,1,"[ 0.14771098 -0.01763132 -0.05586109 -0.102855    0.21775614 -0.12075164
 -0.04937134 -0.03981874  0.15092324  0.04378273 -0.16245706  0.0134367
 -0.02190872 -0.0593377   0.11035811  0.08759491  0.09557542 -0.00656196
 -0.05859365  0.02632477 -0.06158153 -0.01945933 -0.08380476 -0.0093784
  0.02328713 -0.09799796 -0.07266823 -0.08422555 -0.03095954  0.02951181
  0.01693129 -0.04447762  0.0722741   0.01944593  0.02100952  0.05203381
  0.09726368  0.06095432 -0.01706393  0.04291515  0.0510624   0.04511084
  0.02552061  0.03612343  0.06655683  0.0545267  -0.03455744  0.00290783
 -0.02778363 -0.06299664 -0.00860673 -0.00476821 -0.03711459 -0.03434682
  0.03448672 -0.02153676  0.02369977  0.026611    0.02604527 -0.00153386
 -0.04082877  0.01775748  0.00481075  0.00025972]",342,blue,s,5,0.9945403,-0.30944565,-0.0802334
A23H50RT6SLXY9,Edle Liljeblad,6,4.0,0.0,4.0,4.0,28.0,0.0,28,28,6,1.0,fits good lightweight,,0,[],"['m', 's', 'l']",0,3,"[-3.52228254e-01 -1.08603783e-01  1.02068588e-01 -2.35059927e-03
  2.51534618e-02 -9.88738313e-02  1.01113329e-02  1.28232241e-01
 -1.07493475e-01 -8.03137422e-02  1.50204089e-03 -1.02847833e-02
  9.38568451e-03 -9.17087644e-02 -1.04801431e-01  5.48367016e-02
 -2.23837048e-02  3.67520526e-02  1.23696998e-02 -1.00358976e-02
 -8.82435869e-03 -8.65566451e-03 -1.26960231e-02 -9.61677544e-03
 -9.68450233e-02 -5.98015748e-02 -1.01633491e-02  4.64037471e-02
  1.94278583e-02 -4.78046946e-02  5.54035045e-03 -7.70625239e-03
  9.49141849e-03 -2.58256104e-02  4.30701450e-02 -5.74393838e-04
  2.11181748e-03 -1.78235732e-02 -1.09205488e-02  1.53543828e-02
  8.06410238e-03 -4.44878638e-03  1.20243933e-02 -5.67259965e-03
 -5.74169308e-02 -2.55514838e-04  1.44442543e-02 -4.77083363e-02
  1.53581640e-02 -9.24278796e-03  8.91553890e-03 -1.56676956e-02
 -1.98561582e-03  4.40715328e-02  1.85511466e-02 -4.56450395e-02
  3.08004692e-02 -1.01343286e-03  2.05030553e-02 -3.05788051e-02
 -2.12979075e-02 -5.89827169e-03 -3.47564109e-02  8.25215038e-03]",343,unknown,m,6,1.321573,-0.017983928,0.11731684
A23SSHQJCD1CPV,roadwinder,5,3.4,1.140175425099138,2.0,5.0,24.8,13.516656391282572,9,45,5,1.0,small legs long enough way large ball room smsll wife loves looks color still somewhat,TIAOBU,2,"['black', 'blue']","['l', 'one size', 's']",2,3,"[-0.267697    0.00330612  0.16026433  0.07345841 -0.03058906 -0.00560653
 -0.00697685  0.09863818  0.12302001  0.02584692 -0.00522914  0.02068715
  0.00817578 -0.02131457 -0.13936612 -0.00040062  0.00831767 -0.04862403
  0.10361501 -0.00191172  0.07118295  0.05547627 -0.05302146 -0.0661111
  0.02626685  0.03134417 -0.00190507  0.00294292  0.03239887 -0.03183244
 -0.01439733 -0.04452421 -0.01043208  0.01595021  0.03257808 -0.02857638
 -0.04444652 -0.02360096  0.07612432  0.07679226 -0.03347532 -0.00509857
 -0.00446476  0.08205735 -0.03419147  0.00614148 -0.03732952 -0.01635649
 -0.04141985  0.05940919  0.00712771  0.00035948  0.05970168 -0.0476503
  0.05970391 -0.05141799  0.03464375  0.0021203  -0.03569029  0.07753959
  0.06395774  0.05930568  0.00780181  0.00493384]",344,black,l,5,0.97931004,0.06847679,-0.14397718
A23TE15JI8Q2YQ,sonia,6,1.0,0.0,1.0,1.0,27.0,0.0,27,27,6,1.0,artculo equivocado color,,0,[],"['m', 's', 'l']",0,3,"[-3.2189450e-01 -3.0541571e-02 -5.4231901e-02 -8.3194099e-02
 -7.6572813e-02 -2.0063797e-02 -3.1617537e-02  4.0227342e-02
 -1.9036513e-02 -1.7049935e-02 -2.5033059e-02 -1.6227739e-02
  6.5095171e-02  9.2308126e-02 -1.6837491e-02  1.5276721e-02
  1.7117831e-03  2.7544195e-02  8.4895203e-03 -6.3170433e-02
  5.4522775e-02 -9.7169518e-04 -3.2894470e-02 -9.0276366e-03
  6.0785539e-02  1.5263844e-02  2.4935843e-02 -1.2440519e-02
  1.7965989e-02  9.9553829e-03  7.4443035e-02 -4.5299642e-02
 -2.5498956e-02  4.6931043e-02 -6.0028091e-02 -2.8873732e-02
 -4.1059017e-02  8.3214659e-03  3.9980210e-02  1.7929373e-02
 -8.0531292e-02 -2.0966794e-02 -2.1766456e-02  1.1568981e-02
  4.2941105e-02 -3.8977623e-02 -6.5875448e-02  1.4089543e-03
 -4.8967160e-02 -1.8569667e-04 -1.5968469e-03  5.3725235e-02
 -9.3235187e-03 -1.3195183e-02 -2.1068195e-02  1.7908553e-02
 -3.8352311e-02  3.7321441e-02 -2.4428949e-02 -2.8701160e-02
 -8.3014369e-02  5.4183546e-02  1.3115933e-02  2.5835954e-02]",345,unknown,m,6,1.3266914,-0.069627784,0.08348319
A242CJWF7LK7O3,Courtney,5,2.8,1.3038404810405295,1.0,4.0,118.2,52.89801508563436,71,200,1,0.2,pretty picture still cute came you tarnished wear time recieved quick exactly shown print grey,Suppion,1,"['gold', 'pink']",[],2,0,"[-0.00796196 -0.04384377 -0.09025566 -0.20982268  0.12936543  0.0905109
  0.01636478  0.02627902  0.07493043 -0.00460386 -0.01997494 -0.06469591
 -0.04511613  0.08481267  0.01064982  0.03232538  0.02180096 -0.02314719
  0.02361852  0.03034079  0.04870681  0.08389496  0.0071064  -0.02545289
  0.06633209  0.0105705   0.04416532  0.00309857  0.04958624  0.09465593
 -0.02793526  0.0187368  -0.01882091  0.03405745  0.0267942   0.00844577
  0.0367641   0.04373981  0.02066107  0.03400056  0.04101832 -0.01876793
  0.05514417 -0.04829094 -0.04430116  0.00697412 -0.03103094 -0.02753822
  0.01263706 -0.03404963  0.03310022  0.03778167 -0.00676999  0.03421246
 -0.01723607  0.00125257  0.05055232  0.03381493 -0.04648937  0.03582915
 -0.01597304  0.00042832 -0.02123671  0.00994567]",346,gold,unknown,5,1.0455551,-0.07744404,-0.2714062
A244SPPQ6QAAQE,bella,10,4.6,0.699205898780101,3.0,5.0,217.0,91.22986840332987,82,360,9,0.9,nice wear price love piece you top loved get she bought chain look together purchased,JYE,2,['silver'],['s'],1,1,"[ 0.17549297 -0.13353916 -0.30445436  0.15589352  0.02775753  0.07609782
  0.11859439 -0.09850177 -0.04925026 -0.04883619 -0.02679416  0.10624872
  0.05108819  0.00050632 -0.06067347  0.01874063 -0.07599157  0.10260586
  0.07015626  0.00604127  0.01339483 -0.05562756 -0.04533559 -0.01788376
  0.05622552  0.00511729 -0.01800889  0.04116108  0.04651561 -0.02064792
 -0.03670598  0.04939058 -0.03333974 -0.02816749 -0.02779695  0.04386216
  0.00762563  0.01835943  0.01433655 -0.00633989 -0.0584035   0.00177963
  0.00908379 -0.01587112  0.00206867 -0.01173721  0.05735075 -0.01054576
  0.00238417  0.05253374  0.0673565  -0.02425137  0.00633616  0.01362446
  0.01148763 -0.00679694  0.01455372 -0.01548087  0.01809603 -0.00200499
  0.0045098   0.01293963 -0.00828363  0.01389848]",347,silver,s,10,1.0499743,-0.26075855,-0.46261156
A246RG8KSPK5XS,Amazon Customer,6,5.0,0.0,5.0,5.0,171.0,0.0,171,171,6,1.0,perfect absolutely love shoes color running run roughly miles per week second pair exact style,,0,[],"['m', 's', 'l']",0,3,"[ 1.83654189e-01  3.98598135e-01  7.96001405e-02  1.04956895e-01
 -7.38223866e-02 -1.38279945e-02  4.40038100e-04 -6.04309663e-02
  5.52605130e-02  9.97718424e-03 -5.20532280e-02  4.40860353e-02
  1.15270332e-01  2.10381165e-01 -1.00577623e-01  1.30511299e-02
 -1.98281892e-02  8.61785549e-04 -6.08378872e-02 -3.56089249e-02
 -6.64907843e-02  2.33566668e-02  2.39242446e-02 -2.30200365e-02
 -1.84305245e-04  3.50859039e-03 -7.68838311e-03 -5.62609220e-03
  3.22518940e-03 -9.00497884e-02  8.11791196e-02 -5.42919785e-02
  1.91192366e-02 -6.46017119e-02 -1.78016424e-02 -8.96137301e-03
 -8.49700067e-03  2.89253313e-02 -2.50241850e-02  9.75085516e-03
  5.20929680e-05  1.88532460e-03 -1.35311186e-02  3.46917585e-02
  1.61581335e-03  3.32311764e-02 -2.27935631e-02 -1.39704728e-02
 -2.85520591e-02  1.52960420e-02 -1.83540639e-02 -9.10522882e-03
 -3.19222664e-03  1.30085740e-02  2.25821999e-03 -2.58169081e-02
  7.94237573e-03  8.93801451e-03  3.27930935e-02 -5.81546687e-03
 -1.75360832e-02 -1.58166960e-02 -1.12455292e-02  2.06075851e-02]",348,unknown,m,6,1.328336,-0.07678512,0.091387324
A246XKDN2IIY7F,Lisa,9,4.777777777777778,0.6666666666666667,3.0,5.0,157.33333333333334,189.93419913222576,18,615,9,1.0,nice fit love buy material colors sexy suit top you bought nicely little smaller without,Simplee Apparel,2,"['red', 'white', 'blue', 'green', 'orange', 'pink']","['large', 's', 'm', 'medium']",6,4,"[-0.01400093  0.03502547  0.03667124 -0.05557049  0.170391    0.03230458
 -0.02064095  0.06134338 -0.09193824  0.01224739 -0.05000979  0.02857111
  0.16695948  0.00780314 -0.01271887 -0.04722264 -0.02853439 -0.0075834
 -0.00526853 -0.02640718 -0.04640381 -0.00798825  0.0534136   0.04526947
 -0.01864819 -0.0374881   0.02481904 -0.0371034   0.01714551 -0.02806543
 -0.00297683  0.00403604 -0.04163176 -0.03650998  0.03027672  0.01698672
 -0.01148106 -0.02403739  0.00606016  0.0191049  -0.02537943  0.00606243
  0.01195309  0.03012028  0.01745791 -0.01732548  0.01590299  0.01347034
 -0.01722589 -0.00896809  0.02264522 -0.02508222 -0.02431105 -0.00585963
 -0.02054897  0.01033164  0.00567588  0.00862795 -0.01864821 -0.01098457
 -0.00019314  0.00836952  0.01668422  0.01610754]",349,red,large,9,0.9788148,-0.045041453,0.17856224
A249HB6SVKT4PU,Mitchie,5,3.8,1.3038404810405295,2.0,5.0,251.2,137.72690368987463,35,371,4,0.8,small you top love nice look medium wear buy because tight cute work looks cut,Allegra K,1,"['black', 'red', 'white']",['s'],3,1,"[ 0.02600076 -0.21740845  0.13089901 -0.04826456  0.04243254 -0.14055118
  0.15203011 -0.12447035  0.00696184 -0.18513636 -0.00060575 -0.08145619
 -0.01792675 -0.01586406  0.06733334 -0.05981094 -0.0064025   0.02288985
 -0.01131415 -0.00135367 -0.0672046   0.03015763 -0.04117662  0.05409798
  0.05273111  0.00325963 -0.0423136  -0.02988751  0.03749435  0.07048442
  0.00555007  0.0091997   0.01567911 -0.05839096 -0.0268151  -0.01247723
  0.02546542  0.03788793  0.02336905  0.00522709 -0.01375987 -0.04127679
  0.02040348 -0.00399844  0.02706229  0.00261273 -0.06437194  0.01775306
 -0.01452057  0.00146061 -0.03758688 -0.00091562 -0.01635456  0.02295755
  0.05368954 -0.02028222 -0.01225976  0.02333553  0.01349085  0.02370332
  0.00846717  0.02851288  0.02173516  0.02775974]",350,black,s,5,1.0286653,-0.18079424,0.23492065
A24C6IPFDQ2A9P,Stephanie Porch,5,4.4,0.5477225575051662,4.0,5.0,66.0,26.73948391424188,37,98,5,1.0,little cute cheap side quality isn best use swimsuit cover works nicely lots compliments top,Halife,1,"['black', 'red']","['s', 'm']",2,2,"[ 0.3398503  -0.19654055  0.1200336  -0.01469962 -0.01644176 -0.14390902
  0.07915809 -0.07865641 -0.008087    0.07123166 -0.01586381  0.12860018
  0.00795634  0.02048363  0.11094882  0.09031311  0.01952789 -0.03625118
  0.02014361 -0.03702128  0.00451165  0.01038534  0.01723583 -0.05248372
  0.01048213  0.01983119 -0.04160825 -0.0004864  -0.00539647 -0.01040291
 -0.0456978  -0.0340317   0.10387766 -0.01828761 -0.0310005   0.01590398
  0.0673832   0.06215157 -0.04907591  0.07229228  0.0290736   0.04908917
  0.00602275  0.0339074  -0.00108084 -0.04662104 -0.05480187  0.01890378
  0.00840126  0.00208597  0.03188909 -0.0089593  -0.02001853 -0.00127217
 -0.02319871 -0.00679388  0.00231519  0.00839615  0.01631776  0.02494821
 -0.02284946  0.01239417 -0.03663015  0.00976825]",351,black,s,5,1.032288,0.16628295,-0.17572068
A24DSR6Y3A08QM,Luiza A.,6,5.0,0.0,5.0,5.0,110.0,0.0,110,110,6,1.0,using exercise nice roomy allow feet breath love colors,,0,[],"['m', 's', 'l']",0,3,"[ 0.00186806  0.25495186  0.03535573  0.10983781  0.1745267  -0.07199841
 -0.18201296 -0.05225834 -0.00164161  0.07674173 -0.02330221  0.02181894
  0.17079873  0.12564242  0.00748606  0.03738515 -0.01444554  0.03273201
 -0.09818078  0.01302046 -0.05348401 -0.03744873  0.00511113 -0.07676376
  0.06106981  0.00176593 -0.03864567 -0.10702696  0.03286218  0.04028505
  0.00055607 -0.00778827 -0.0544048  -0.04675001  0.0101152  -0.03825784
 -0.0470692  -0.04477857  0.02545126  0.02648439 -0.01800342 -0.01332572
  0.03501487 -0.01781296  0.04475191  0.02414909  0.05603255 -0.00345289
  0.02692047 -0.00627937  0.00176736  0.04569172  0.01300769 -0.03824477
  0.0166748  -0.01831859 -0.01263819  0.00308849  0.00199176  0.00045677
 -0.02771921  0.04012915 -0.01340667  0.02786025]",352,unknown,m,6,1.3272338,-0.04333202,0.06515439
A24GRRP1WEQ3IP,Amazon Customer,5,3.0,1.8708286933869709,1.0,5.0,74.2,48.6795645009279,39,156,5,1.0,fit ordered comfortable material big large fine right size absolutely adorable love fact give bottom,HOVEOX,1,['white'],"['s', 'm', 'x-large']",1,3,"[ 0.05849099 -0.04547744  0.14283842  0.00784133  0.24022679  0.01175813
  0.00638931 -0.03822268  0.0300434   0.02682246 -0.0117287   0.04713766
  0.04122708 -0.0096507   0.01680801  0.00814524  0.00574326 -0.02690061
  0.02912904  0.05204387  0.00802663 -0.01454387  0.03676483  0.07566926
 -0.03784448 -0.03153734 -0.02362134  0.0403013   0.00384347  0.02396504
  0.01401373 -0.01732028  0.03211026  0.01497381 -0.02832964  0.01362437
 -0.00897497 -0.01461069  0.02444782  0.00598416 -0.01662861 -0.00970664
  0.02515592  0.00396588 -0.01228101  0.01034403  0.02528689 -0.02640046
  0.0016478   0.00364443  0.00198605  0.00955006  0.01739326 -0.00946093
  0.01209646  0.00779514  0.01349002  0.0311539   0.00722896  0.00080707
 -0.01430134  0.00799723 -0.00738429  0.00706015]",353,white,s,5,0.9759972,0.046403937,0.45873362
A24GZVD1P1MP0V,Mudvein,6,4.166666666666667,0.408248290463863,4.0,5.0,37.5,20.501219475923865,7,60,6,1.0,loved fit cute perfect beautiful perfectly quality fabric quite good love going black one soon,Allegra K,1,"['black', 'blue']","['l', 'medium', 's', 'small', 'xs']",2,5,"[-0.21489201 -0.15009454  0.04693648 -0.01830167  0.07673762  0.02790945
  0.01692752  0.16787656  0.02453868 -0.04710346 -0.03888997 -0.01239096
  0.00618211 -0.04765257 -0.02006697 -0.02890978 -0.0243271   0.02197141
 -0.04774442  0.01277193  0.00651627  0.03170503  0.00506775  0.02179391
 -0.03258434  0.01017506 -0.00192339  0.00775675 -0.0046066   0.03990712
  0.04041381  0.02168056 -0.01309746  0.00470023 -0.0226675  -0.00167031
  0.00123479 -0.00905376 -0.00687708  0.02384035 -0.01079581  0.0194515
 -0.02716008  0.0024747   0.01676219 -0.01499296  0.02851436 -0.02282376
  0.01682403 -0.02163617 -0.00681487 -0.03755774  0.01033034 -0.00957295
 -0.01310163 -0.02655865  0.02215385  0.02869007 -0.02136038 -0.02033207
 -0.01686478 -0.00438108  0.02143572 -0.0100196 ]",354,black,l,6,0.9981675,0.33743045,-0.057422508
A24KA464F5EBCX,Leaheah,6,4.166666666666667,0.983192080250175,3.0,5.0,288.5,124.57246886852649,154,468,6,1.0,cute really you color runs small doesn stay shoulders wear wearing looks adorable tank actually,SUNNOW,1,"['black', 'green', 'red', 'white']","['s', 'small']",4,2,"[ 0.08330093 -0.11695063  0.10903664 -0.01008977  0.07849343  0.14112237
 -0.00384487 -0.02092706  0.00264893  0.05555371  0.04498202  0.13630116
 -0.04435911 -0.01894921  0.00413397  0.04147082  0.03679292 -0.022458
 -0.02344559 -0.07726567 -0.03248475  0.01453541 -0.02710979 -0.08419259
 -0.05161629 -0.01015595  0.00338006 -0.00534199  0.04214603  0.04665081
  0.00427789 -0.02252729  0.00137283 -0.02304118 -0.01078793  0.03210293
  0.02170094 -0.0084387   0.02190473  0.01183268  0.01254998  0.01953245
 -0.03178891 -0.01283447 -0.00240185 -0.0255902  -0.01284917  0.0074708
  0.00739961 -0.00802656 -0.03181331  0.01662711  0.01864582 -0.01835573
  0.01499647  0.02011231  0.03999482 -0.00064082 -0.00377709  0.03238411
  0.00094602 -0.00820495 -0.01563086  0.00262722]",355,black,s,6,1.0290273,0.3047293,-0.22768706
A25KO4211C481,kat,5,3.8,1.095445115010332,2.0,5.0,108.4,58.13604733725883,27,175,5,1.0,top material size price wear small way great quality suppose loose fitting lot crop high,moda,1,"['black', 'white', 'charcoal', 'silver']",['s'],4,1,"[ 0.2581179  -0.16054131  0.12164319 -0.05951012  0.02178307 -0.05909361
  0.17059983 -0.01456681 -0.12666641  0.127761    0.06538405  0.07036898
 -0.0097573   0.01310123  0.01291526 -0.01581153  0.07429089 -0.00230246
 -0.00431517 -0.03320649 -0.03357488  0.06236984  0.00425741  0.08381106
  0.04733478  0.00588768 -0.05316904  0.00298736  0.00638782 -0.00893869
  0.02465868  0.03393148  0.00043417 -0.03447578  0.02224285  0.02439102
 -0.02980999  0.03125231  0.01523573 -0.01395839  0.0380042   0.04937274
 -0.00462375  0.00177912 -0.01982493 -0.00853631 -0.00444396 -0.01651331
 -0.00045268  0.03088495  0.04586905  0.08516504  0.0043412   0.03088757
  0.03100505  0.01562491  0.02352029 -0.00421183  0.03637893  0.0045478
 -0.01011064 -0.01438291 -0.00262687  0.01343272]",356,black,s,5,1.0263346,0.2439007,0.19930087
A25NXMKVEQOVQS,Jennifer,5,4.0,1.0,3.0,5.0,42.4,16.10279478848315,23,60,5,1.0,looks like well made needed support top loved bottoms better price dress isn lined think,Dear-Lover,1,"['black', 'red']","['l', 'large', 'plus size', 's']",2,4,"[ 0.09875579 -0.10581169  0.16028397 -0.05204253 -0.09508443  0.18581569
  0.02784881  0.16712223  0.03382299  0.01022125 -0.00619007  0.02669102
 -0.03251233 -0.00337697 -0.06091189  0.03150893 -0.01607634 -0.05728406
  0.0188675   0.04402856 -0.02173396 -0.0543632  -0.02045571 -0.06130961
  0.04412256  0.00184087 -0.01487321  0.05021495 -0.02951922 -0.02088509
  0.01229164 -0.03072033  0.01511439 -0.00258881 -0.0074783  -0.04671701
  0.00579312  0.00183362  0.0312536   0.03979055  0.03988191  0.0091171
 -0.02494491  0.03450071  0.00309892 -0.02414947 -0.02240976 -0.0763837
  0.03206298  0.01566408 -0.01823402  0.03507476 -0.01374888  0.00558876
 -0.00510541  0.03448878  0.00970924 -0.00632505 -0.00028607  0.02858823
  0.0182641   0.00635711  0.0288709  -0.03227209]",357,black,l,5,0.99918187,0.24805607,-0.14646395
A25SOIZ0IZE1YY,vp22,7,5.0,0.0,5.0,5.0,366.2857142857143,262.68530874141294,267,962,7,1.0,shoe comfortable blue color many compliments gym super size fit perfectly gotten look grip wonderful,,0,[],"['m', 's', 'l']",0,3,"[ 0.26502553  0.21299693  0.07876987  0.02713717 -0.12251507 -0.30445516
 -0.12295751  0.0090593  -0.02070188  0.19596678  0.02787898  0.02095028
  0.17118025  0.07743776 -0.22539684 -0.05451247  0.08533925  0.03274652
  0.1456096   0.06857133  0.12383879 -0.06573172  0.11673775 -0.00421744
 -0.01432521  0.07188094 -0.17785639 -0.0428782   0.03051501  0.08010954
  0.10579141  0.06210348 -0.02423646 -0.0111287   0.00496332 -0.02556564
  0.02000765 -0.0096243  -0.04601908 -0.01287607  0.06027054  0.04905058
 -0.00418129  0.06132161 -0.05740718 -0.01595512 -0.00404165 -0.03600432
  0.00869071 -0.03504233 -0.01740827  0.02205592 -0.03814469  0.03564648
  0.0084563  -0.02499317  0.05759016  0.03353567 -0.07344929  0.00777772
  0.0315198  -0.00822848  0.02502056  0.01889488]",358,unknown,m,7,1.2392113,-0.020694561,0.13355078
